title,singers,directors,lyricist,genre,album,download_link,poster,year
Mere Tidke Dil Di Rubaaiyaan,"['Shahid Mallya', ' Sireesha Bhagavatula']",['Amit Trivedi'],['Swanand Kirkire'],['Filmi'],Qala,https://www.youtube.com/watch?v=ZJTvDx_pXSs,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Phero Naa Najar Se Najariya,['Sireesha Bhagavatula'],['Amit Trivedi'],['Kausar Munir'],['Sugam'],Qala,https://www.youtube.com/watch?v=1_WaSnOnu1Q,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Bikharne Ka Mujhko Shauq Hai Bada,"['Swanand Kirkire', ' Shahid Mallya', ' Sireesha Bhagavatula']",['Amit Trivedi'],['Varun Grover'],"['Filmi', ' Sugam']",Qala,https://www.youtube.com/watch?v=cJZKEklZhdM,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Nirbhau Nirvair,['Shahid Mallya'],['Amit Trivedi'],"['Sant Kabir', ' Anvita Dutt']",['Bhajan'],Qala,https://www.youtube.com/watch?v=hKv8FqBSkRk,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Ud Jaayega Hans Akela,['Shahid Mallya'],['Sagar Desai'],['Sant Kabir'],"['Sugam', ' Bhajan']",Qala,https://www.youtube.com/watch?v=oJ7WJTSzDDg,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Babul Mora Naihar Chhooto Hi Jaye,['Sireesha Bhagavatula'],['Wajid Ali Shah'],['Wajid Ali Shah'],['Hindustani'],Qala,,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Amma Puchhdi,['Sireesha Bhagavatula'],['Traditional'],['Traditional'],['Hindi Folk'],Qala,,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/47/6b/96/476b96a0-d883-6485-6fdd-db1de7c8a151/196589680440.jpg/200x200.jpg,2022
Meri Jaan O Jaan-E-Jaan,['Shaan'],['Sagar Desai'],['Hussain Haidry'],['Filmi'],RK/RKAY,https://www.youtube.com/watch?v=eGOgz9XCTpA,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/6d/f1/62/6df16202-5851-c8fa-da8c-3ab288e1db46/cover.jpg/200x200.jpg,2022
Dosti,['Amit Trivedi'],['M.M. Kreem'],['Riya Mukherjee'],['Filmi'],RRR,https://www.youtube.com/watch?v=k157GjJHvK4,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Naacho Naacho,"['Vishal Mishra', ' Rahul Sipligunj']",['M.M. Kreem'],['Riya Mukherjee'],['Filmi'],RRR,https://www.youtube.com/watch?v=sAzlWScHTc4,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Janani Priya Bharat Janani,['M.M. Kreem'],['M.M. Kreem'],['Varun Grover'],"['Filmi', ' Sugam', ' Choral']",RRR,https://www.youtube.com/watch?v=WEBvHPvf0hM,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Komuram Bheemudo,['Kaala Bhairava'],['M.M. Kreem'],['Varun Grover'],['Filmi'],RRR,https://www.youtube.com/watch?v=ouKbrNiaPxo,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Raamam Raaghavam,"['Vijay Prakash', ' Chandana Bala Kalyan', ' Charu Hariharan']",['M.M. Kreem'],['K. Shiva Dutta'],"['Chants', ' Sugam', ' Rock']",RRR,https://www.youtube.com/watch?v=Cn-o7RzUPpU,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Sholay,"['Vishal Mishra', ' Benny Dayal', ' Sahithi Chaganti', ' Harika Narayan']",['M.M. Kreem'],['Riya Mukherjee'],['Filmi'],RRR,https://www.youtube.com/watch?v=2cyzCReoNgU,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Ambar Se Toda,['Raag Patel'],['M.M. Kreem'],['Varun Grover'],['Filmi'],RRR,https://www.youtube.com/watch?v=3tI2MH2Ozv4,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ce/ab/93/ceab93af-3f7b-79c5-9936-b15172612c55/8902894361385_cover.jpg/200x200.jpg,2022
Raah Dikha De Tu (Jaoon Main Kahan),"['Mohit Chauhan', ' Asees Kaur']","['Shubham Shirule', ' Ana Rehman']",['Shloke Lal'],['Pop'],Raah Dikha De,https://www.youtube.com/watch?v=J2DsGobbvYk,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/62/d4/4b/62d44b2d-f2a3-65c1-9532-84946c06b05f/196589113177.jpg/200x200.jpg,2022
Ki Hamen Aashiqui Aa Gayi (Ghar Se The Chale),['Arijit Singh'],['Mithoon'],['Mithoon'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=lm3yy29vbqM,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Soch Liya Tu Khwab Tha Mera,['Arijit Singh'],['Mithoon'],['Manoj Muntashir'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=gqYOQrQm66c,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Udd Jaa Parindey,['Jubin Nautiyal'],['Mithoon'],['Mithoon'],"['Filmi', ' Pop', ' Rock']",Radhe Shyam,https://www.youtube.com/watch?v=hzM2-VvP-qQ,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Tu Phir Bhi Jaan Hai Meri,['Armaan Malik'],['Amaal Malik'],['Rashmi Virag'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=YTedmvda7Ng,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Main Ishq Mein Hoon,"['Manan Bhardwaj', ' Harjot Kaur']",['Manan Bhardwaj'],['Kumaar'],"['Filmi', ' New Age']",Radhe Shyam,https://www.youtube.com/watch?v=AhaiEt-kUSg,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Shooting Stars,"['Shashwat Singh', ' Bela Shende']",['Mithoon'],,"['Filmi', ' Western Classical']",Radhe Shyam,https://www.youtube.com/watch?v=mzxBiNqd_8E,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Labon Pe Naam Jo Hoga,['Armaan Malik'],['Amaal Malik'],['Rashmi Virag'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=hmgun60brcw,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Ye Ishq Na Ho,"['Manan Bhardwaj', ' Harjot Kaur']",['Manan Bhardwaj'],['Kumaar'],"['Filmi', ' New Age']",Radhe Shyam,https://www.youtube.com/watch?v=zr6SgUAOwu0,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Tu Phir Bhi Jaan Hai Meri (Lofi),['Armaan Malik'],['Amaal Malik'],['Rashmi Virag'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=rTuTSQuA8E4,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Main Ishq Mein Hoon (Reprise),['Manan Bhardwaj'],['Manan Bhardwaj'],['Manan Bhardwaj'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=klwBeOVTPLI,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Soch Liya Tu Khwab Tha Mera (The Composer's Draft),['Mithoon'],['Mithoon'],['Manoj Muntashir'],['Filmi'],Radhe Shyam,https://www.youtube.com/watch?v=503gwk0IUcE,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/79/07/84/790784d7-27cd-2113-cd36-404f0d5ede58/8903431857323_cover.jpg/200x200.jpg,2022
Tere Saath Hoon Main,['Nihal Tauro'],['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=fsTnKtENWNQ,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Dhaagon Se Baandha (Main Rahoon Na Tere Bina),"['Arijit Singh', ' Shreya Ghoshal']",['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=HWQd7FfZUAc,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Kangan Ruby Wala Pahna Doonga O Heeriye,['Himesh Reshammiya'],['Himesh Reshammiya'],['Irshad Kamil'],"['Filmi', ' Punjabi Folk']",Raksha Bandhan,https://www.youtube.com/watch?v=bhzzRnt3ryk,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
O Mera Kaam Done Kar Do Ik Vaar Ji,"['Navraj Hans', ' Jyotica Tangri']",['Himesh Reshammiya'],['Irshad Kamil'],"['Filmi', ' Punjabi Folk', ' Bhajan']",Raksha Bandhan,https://www.youtube.com/watch?v=ssk7HDSGaUw,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Kangan Ruby Wala Pahna Doonga O Heeriye (House Mix),"['Himesh Reshammiya', ' Akasa', ' Akshay The One']",['Himesh Reshammiya'],['Irshad Kamil'],"['Filmi', ' Punjabi Folk', ' Hip-hop']",Raksha Bandhan,https://www.youtube.com/watch?v=vZsaO05Wuj0,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Raksha Bandhan Vaada Hai Ya Dhaaga Hai Pyar Ka,['Shreya Ghoshal'],['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=FKIgdKuMESc,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Raksha Bandhan Vaada Hai Ya Dhaaga Hai Pyar Ka (Reprise),"['Shreya Ghoshal', ' Stebin Ben']",['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=J1_5ZBK9Le4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Peehar Kare Tera Teri Bidaai,['Romy'],['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=atvOaAks4FY,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Peehar Kare Tera Teri Bidaai (Reprise),"['Nooran Sisters', ' Romy']",['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=YhsRI1Uqzwc,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Tu Bichhde Toh (Chal Is Baat Pe Baat Khatam),['Nihal Tauro'],['Himesh Reshammiya'],['Irshad Kamil'],['Filmi'],Raksha Bandhan,https://www.youtube.com/watch?v=Gilu_OYHOtE,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/d9/c2/f2d9c27a-649b-8dc6-5fa3-56756e38a134/840214471568.png/200x200.jpg,2022
Whatte Fun (What A Fun),"['Vishal Dadlani', ' Neeti Mohan', ' Arivu']",['Ajay - Atul'],"['Irshad Kamil', ' Arivu']","['Filmi', ' Tamil Folk', ' Hip-hop']",Ram Setu,https://www.youtube.com/watch?v=6g8fzqoHW4M,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/ff/d8/1e/ffd81ef1-4850-26df-a607-d581cdf9700e/840214459177.png/200x200.jpg,2022
Jai Shree Ram,['Vikram Montrose'],['Vikram Montrose'],['Shekhar Astitwa'],"['Filmi', ' Bhajan', ' Chants']",Ram Setu,https://www.youtube.com/watch?v=u6xkrtxYzoU,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/ff/d8/1e/ffd81ef1-4850-26df-a607-d581cdf9700e/840214459177.png/200x200.jpg,2022
Piya Ko Dekhe Bahut Din Beete,"['Ved Sharma - I', ' Raja Hasan']",['Ved Sharma - I'],['Manoj Muntashir'],"['Filmi', ' Sugam']",Ram Setu,https://www.youtube.com/watch?v=Xkjhwu2kZ08,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/ff/d8/1e/ffd81ef1-4850-26df-a607-d581cdf9700e/840214459177.png/200x200.jpg,2022
Om Namah Shivaay,"['Krishna Das', ' Priceless']",['Dr. Zeus'],['Traditional'],"['Chants', ' New Age']",Ram Setu,https://www.youtube.com/watch?v=MfVR_FRiRaM,https://is5-ssl.mzstatic.com/image/thumb/Music122/v4/ff/d8/1e/ffd81ef1-4850-26df-a607-d581cdf9700e/840214459177.png/200x200.jpg,2022
Tu Hai Meri Seher,['Arijit Singh'],['Arko'],['A.M. Turaz'],['Pop'],Rashtra Kavach Om,https://www.youtube.com/watch?v=qh7lxQPYb2o,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/47/04/33/470433e7-373c-a264-00eb-1175f9506979/840214443343.png/200x200.jpg,2022
Saansein Bhaari Hain (Female),['Juhi Nair'],['Chirantan Bhatt'],['Manoj Yadav'],['Pop'],Rashtra Kavach Om,https://www.youtube.com/watch?v=lZ67gz7lvYQ,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/47/04/33/470433e7-373c-a264-00eb-1175f9506979/840214443343.png/200x200.jpg,2022
Saansein Bhaari Hain (Male),['Raj Barman'],['Chirantan Bhatt'],['Manoj Yadav'],"['Pop', ' Rock']",Rashtra Kavach Om,https://www.youtube.com/watch?v=6zien8N7pIY,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/47/04/33/470433e7-373c-a264-00eb-1175f9506979/840214443343.png/200x200.jpg,2022
Kaala Sha Kaala,"['Dev Negi', ' Raahi']","['Amjad - Nadeem', ' Enbee']",['Kumaar'],"['Filmi', ' Punjabi Folk', ' Electronic']",Rashtra Kavach Om,https://www.youtube.com/watch?v=F72zkuR81Uc,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/47/04/33/470433e7-373c-a264-00eb-1175f9506979/840214443343.png/200x200.jpg,2022
Saansein Dene Aana (Duet),"['Raj Barman', ' Palak Muchhal']",['Chirantan Bhatt'],['Manoj Yadav'],"['Filmi', ' Pop']",Rashtra Kavach Om,https://www.youtube.com/watch?v=REk0bN5Et9c,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/47/04/33/470433e7-373c-a264-00eb-1175f9506979/840214443343.png/200x200.jpg,2022
Saansein Dene Aana (Male),['Raj Barman'],['Chirantan Bhatt'],['Manoj Yadav'],"['Filmi', ' Pop']",Rashtra Kavach Om,https://www.youtube.com/watch?v=j-a0FH_ROpY,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/47/04/33/470433e7-373c-a264-00eb-1175f9506979/840214443343.png/200x200.jpg,2022
Dekho Udd Gaya Rocket,"['Raftaar', ' Sharvi Yadav', ' Arhaan Hussain', ' Abhijeet Srivastava']",['Amit Trivedi'],['Raftaar'],"['Filmi', ' Electronic', ' Punjabi Folk']",Rocket Gang,https://www.youtube.com/watch?v=SBuyVcsE_0M,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Duniya Hai Maa Ki Godi Mein,['Meghna Mishra'],['Amit Trivedi'],['Kshitij Patwardhan'],['Filmi'],Rocket Gang,https://www.youtube.com/watch?v=-dw0gExbbd8,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Naachoge To Bachoge,"['Anand Bhaskar', ' Sharvi Yadav', ' Talha Siddiqui']",['Amit Trivedi'],['Talha Siddiqui'],"['Filmi', ' Electronic', ' Hip-hop']",Rocket Gang,https://www.youtube.com/watch?v=FeSt2PbOyJY,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Hawaon Mein Yeh Likha Hai,"['Neha Tawde', ' Abhijeet Srivastava']",['Amit Trivedi'],['Kshitij Patwardhan'],"['Filmi', ' Pop', ' Electronic']",Rocket Gang,https://www.youtube.com/watch?v=i9bisxOBkFo,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Trending Apni Yaari Bro,"['Shalmali Kholgade', ' Arun Kamath', ' Suhas Sawant', ' Raghav Chaitanya']",['Amit Trivedi'],['Kshitij Patwardhan'],"['Filmi', ' Pop']",Rocket Gang,https://www.youtube.com/watch?v=uKpTAtpxJZs,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Ey Bhidu Kya Bolta Hai,"['MC Altaf', ' MC TodFod', ' 100 RBH', ' Maharya', ' Noxious D']",['Viveick Rajagopalan'],"['MC Altaf', ' MC TodFod', ' 100 RBH', ' Maharya', ' Noxious D', ' MC Mawali']","['Hip-hop', ' Carnatic']",Rocket Gang,https://www.youtube.com/watch?v=SIgR0zm4UFc,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Duniya Hai Maa Ki Godi Mein (Dance Mix),"['Rashi Harmalkar', ' Arhaan Hussain', ' Altamash Faridi']",['Amit Trivedi'],['Kshitij Patwardhan'],['Filmi'],Rocket Gang,https://www.youtube.com/watch?v=emR6K9r_Cx8,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Har Bachcha Hai Rocket,['Amit Trivedi'],['Amit Trivedi'],['Kshitij Patwardhan'],"['Filmi', ' Punjabi Folk', ' Electronic']",Rocket Gang,https://www.youtube.com/watch?v=gc4Zp2UuUD0,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/d0/06/f3/d006f369-4343-4683-d50a-41f80b251b61/840214460692.png/200x200.jpg,2022
Shri Venkatesa Suprabhatam,"['Vignesh G.', ' Vignesh R.', ' L. Venkataraman', ' Nikhil Shankar', ' Vikram Pitty']","['Divakar Subramaniam', ' Traditional']",['Traditional'],['Chants'],Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=P-4OtWtwOig,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Cry Of Venus (Instrumental),,['Sam C.S.'],,['New Age'],Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=kJkYO58Q0y8,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Behne Do (Gehra Andera Utre Nason Mein To),['Aditya Rao'],['Nate Cornell'],['Raj Shekhar'],['Pop'],Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=8X32j46_RmA,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Celestial Dance (Instrumental),,['Sam C.S.'],,"['Pop', ' New Age']",Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=HsRzVU5WQSw,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Aasmaan Chhoone Ki Aas Thi,['Aditya Rao'],['Billy Dawson'],['Anurag Mishra'],"['Filmi', ' Pop']",Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=Zz7B7uTF3Vs,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Monarchs (Instrumental),,['Sam C.S.'],,"['New Age', ' Western Classical']",Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=5646XjGv8OE,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Raging Rivers (Instrumental),,['Sam C.S.'],,"['New Age', ' Western Classical']",Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=IleO_hTHPp8,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Cosmic Melody (Instrumental),,['Sam C.S.'],,"['New Age', ' Western Classical']",Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=EPnvqOKyBPo,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Reunion (Instrumental),,['Sam C.S.'],,"['Filmi', ' Sugam']",Rocketry: The Nambi Effect,https://www.youtube.com/watch?v=8Yi8u6TvODE,https://is3-ssl.mzstatic.com/image/thumb/Music112/v4/4d/ff/c5/4dffc57b-5175-9e43-c919-9fd089ebb05a/cover.jpg/200x200.jpg,2022
Rubaab,['Kaam Bhaari'],['Bhaari Beatz'],['Kaam Bhaari'],['Hip-hop'],Rubaab,https://www.youtube.com/watch?v=i6oh-7VVUMg,https://is3-ssl.mzstatic.com/image/thumb/Music122/v4/72/a2/40/72a240f7-af73-3128-ee5e-c52fec5ff472/cover.jpg/200x200.jpg,2022
Soche Kyun Tanha Hai Mitra Re,"['Jasleen Royal', ' Arijit Singh']",['Jasleen Royal'],['Aditya Sharma - I'],['Filmi'],Runway 34,https://www.youtube.com/watch?v=vaBJdWlXzR0,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/92/d8/fa/92d8fa27-e53b-4266-27c0-81f908a4d2ff/cover.jpg/200x200.jpg,2022
The Fall (Toofan Toofan Zindagi),['Jasleen Royal'],['Jasleen Royal'],['Aditya Sharma - I'],['Pop'],Runway 34,https://www.youtube.com/watch?v=037YieQb2jY,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/92/d8/fa/92d8fa27-e53b-4266-27c0-81f908a4d2ff/cover.jpg/200x200.jpg,2022
The Fall (English Version),['Jasleen Royal'],['Jasleen Royal'],['Aditya Sharma - I'],['Pop'],Runway 34,https://www.youtube.com/watch?v=xLBTmRBxpww,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/92/d8/fa/92d8fa27-e53b-4266-27c0-81f908a4d2ff/cover.jpg/200x200.jpg,2022
Soche Kyun Tanha Hai Mitra Re (Reprise),"['Jasleen Royal', ' Arijit Singh']",['Jasleen Royal'],['Aditya Sharma - I'],['Filmi'],Runway 34,https://www.youtube.com/watch?v=QFTWcrThHCY,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/92/d8/fa/92d8fa27-e53b-4266-27c0-81f908a4d2ff/cover.jpg/200x200.jpg,2022
Jalaya Toh Nahi Na,"['Yashraj Mukhate', ' Ajay Devgn']",['Yashraj Mukhate'],['Akshay Shinde'],"['Pop', ' Hip-hop']",Runway 34,https://www.youtube.com/watch?v=9fnKy0JkjOY,https://is4-ssl.mzstatic.com/image/thumb/Music112/v4/92/d8/fa/92d8fa27-e53b-4266-27c0-81f908a4d2ff/cover.jpg/200x200.jpg,2022
Saamna,['Akasa'],"['Vayu', ' Stav Beger']",['Vayu'],['Pop'],Saamna,https://www.youtube.com/watch?v=wagKKJxB5YU,https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/f6/12/85/f61285c1-3028-477f-1b59-168eee843f8b/source/200x200.jpg,2022
Saari Saari Raat,['Karma'],['Karma'],['Karma'],"['Pop', ' Hip-hop']",Saari Saari Raat,https://www.youtube.com/watch?v=TLCg0_8dAgA,https://is5-ssl.mzstatic.com/image/thumb/Music112/v4/10/0c/30/100c3071-fc97-6e06-2e27-8fd253fdc850/cover.jpg/200x200.jpg,2022
Jo Tum Saath Ho (Male),['Arijit Singh'],['Mithoon'],['Mithoon'],"['Filmi', ' Pop', ' Sugam']",Salaam Venky,https://www.youtube.com/watch?v=HvfVgnEipDw,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/cd/89/1c/cd891ca6-9d2d-26e7-b22c-2b0a3e07783f/840214463846.png/200x200.jpg,2022
Dhan Te Nan Zindagi (To Jee Le Zara Dhan Te Nan),"['Mohit Chauhan', ' Mithoon']",['Mithoon'],['Mithoon'],"['Filmi', ' Pop', ' Carribean']",Salaam Venky,https://www.youtube.com/watch?v=-QS_YURKDsY,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/cd/89/1c/cd891ca6-9d2d-26e7-b22c-2b0a3e07783f/840214463846.png/200x200.jpg,2022
